conforming_loan_limit,derived_sex,action_taken,loan_amount,loan_term,property_value,income,debt_to_income_ratio
C,Female,3,115000.0,240.0,135000.0,48.0,49
C,Female,3,65000.0,240.0,75000.0,34.0,>60%
C,Male,3,635000.0,360.0,835000.0,140.0,38
C,Male,3,115000.0,360.0,135000.0,40.0,>60%
C,Female,3,15000.0,276.0,15000.0,42.0,<20%
C,Joint,3,395000.0,369.0,375000.0,150.0,47
C,Male,3,165000.0,360.0,215000.0,29.0,44
C,Female,3,305000.0,372.0,405000.0,97.0,36
C,Joint,3,195000.0,360.0,245000.0,52.0,49
C,Male,3,65000.0,240.0,65000.0,32.0,20%-<30%
C,Sex Not Available,3,105000.0,360.0,135000.0,45.0,40
NC,Male,3,505000.0,360.0,505000.0,184.0,42
C,Female,3,205000.0,360.0,235000.0,37.0,>60%
C,Male,3,235000.0,360.0,255000.0,69.0,48
C,Joint,3,55000.0,240.0,55000.0,49.0,30%-<36%
C,Joint,3,305000.0,360.0,325000.0,80.0,>60%
C,Female,3,155000.0,360.0,175000.0,0.0,>60%
C,Female,3,145000.0,276.0,145000.0,29.0,>60%
C,Joint,3,105000.0,276.0,135000.0,79.0,30%-<36%
C,Joint,3,65000.0,180.0,55000.0,29.0,>60%
C,Joint,3,25000.0,276.0,25000.0,24.0,50%-60%
NC,Joint,3,1145000.0,360.0,1385000.0,289.0,50%-60%
C,Male,3,305000.0,360.0,385000.0,165.0,<20%
C,Male,3,215000.0,360.0,265000.0,106.0,30%-<36%
C,Joint,3,105000.0,240.0,155000.0,80.0,>60%
C,Female,3,55000.0,240.0,55000.0,0.0,>60%
C,Female,3,405000.0,360.0,375000.0,175.0,46
C,Joint,3,75000.0,240.0,85000.0,56.0,39
C,Joint,3,115000.0,276.0,125000.0,51.0,>60%
C,Female,3,65000.0,360.0,55000.0,59.0,36
NC,Joint,3,865000.0,360.0,1155000.0,225.0,20%-<30%
C,Female,3,175000.0,360.0,225000.0,63.0,41
C,Male,3,295000.0,360.0,365000.0,54.0,>60%
C,Joint,3,235000.0,360.0,245000.0,-23.0,>60%
C,Female,3,65000.0,276.0,65000.0,52.0,20%-<30%
C,Male,3,165000.0,300.0,55000.0,42.0,<20%
C,Male,3,125000.0,360.0,135000.0,33.0,49
C,Joint,3,135000.0,360.0,175000.0,86.0,36
C,Male,3,175000.0,360.0,165000.0,52.0,41
C,Male,3,125000.0,360.0,135000.0,30.0,30%-<36%
C,Sex Not Available,3,485000.0,360.0,605000.0,92.0,41
C,Joint,3,95000.0,360.0,135000.0,123.0,<20%
C,Female,3,155000.0,360.0,165000.0,35.0,43
C,Joint,3,125000.0,360.0,165000.0,26.0,46
C,Female,3,35000.0,240.0,45000.0,47.0,20%-<30%
C,Male,3,65000.0,180.0,65000.0,60.0,>60%
NC,Joint,3,715000.0,360.0,895000.0,276.0,20%-<30%
C,Male,3,245000.0,360.0,255000.0,65.0,46
C,Male,3,175000.0,360.0,195000.0,53.0,50%-60%
C,Joint,3,35000.0,240.0,45000.0,50.0,20%-<30%
C,Male,3,255000.0,360.0,425000.0,44.0,42
C,Male,3,365000.0,360.0,405000.0,60.0,50%-60%
C,Female,3,35000.0,276.0,45000.0,32.0,20%-<30%
C,Joint,3,225000.0,360.0,225000.0,97.0,39
C,Female,3,25000.0,240.0,25000.0,90.0,20%-<30%
C,Male,3,125000.0,240.0,135000.0,60.0,45
C,Joint,3,435000.0,360.0,475000.0,171.0,49
C,Female,3,175000.0,360.0,235000.0,41.0,50%-60%
C,Male,3,215000.0,360.0,215000.0,18.0,>60%
C,Female,3,105000.0,360.0,115000.0,28.0,50%-60%
NC,Joint,3,565000.0,360.0,675000.0,180.0,49
C,Female,3,175000.0,360.0,185000.0,59.0,>60%
C,Female,3,45000.0,196.0,45000.0,24.0,50%-60%
C,Sex Not Available,3,125000.0,276.0,125000.0,14.0,>60%
C,Male,3,215000.0,360.0,225000.0,57.0,>60%
C,Male,3,25000.0,276.0,65000.0,29.0,39
C,Joint,3,145000.0,360.0,455000.0,146.0,49
C,Male,3,125000.0,360.0,115000.0,36.0,30%-<36%
C,Female,3,45000.0,240.0,45000.0,85.0,<20%
C,Joint,3,145000.0,180.0,235000.0,13.0,>60%
C,Female,3,155000.0,360.0,175000.0,49.0,43
C,Female,3,75000.0,360.0,95000.0,33.0,30%-<36%
C,Sex Not Available,3,265000.0,360.0,445000.0,115.0,20%-<30%
C,Male,3,115000.0,240.0,125000.0,168.0,<20%
C,Joint,3,235000.0,360.0,245000.0,43.0,>60%
C,Joint,3,475000.0,360.0,565000.0,42.0,>60%
C,Joint,3,325000.0,360.0,335000.0,40.0,>60%
C,Joint,3,35000.0,276.0,35000.0,40.0,50%-60%
C,Female,3,85000.0,360.0,115000.0,70.0,38
C,Sex Not Available,3,355000.0,360.0,1065000.0,80.0,47
C,Male,3,275000.0,360.0,285000.0,56.0,50%-60%
C,Joint,3,195000.0,276.0,185000.0,96.0,50%-60%
C,Female,3,405000.0,360.0,545000.0,48.0,>60%
C,Female,3,95000.0,240.0,85000.0,29.0,>60%
C,Male,3,225000.0,360.0,245000.0,122.0,<20%
C,Joint,3,105000.0,240.0,115000.0,366.0,<20%
C,Joint,3,405000.0,360.0,415000.0,125.0,20%-<30%
C,Female,3,35000.0,240.0,35000.0,24.0,>60%
C,Male,3,25000.0,240.0,35000.0,39.0,42
C,Male,3,255000.0,360.0,265000.0,56.0,44
C,Joint,3,235000.0,360.0,285000.0,182.0,43
C,Male,3,75000.0,240.0,45000.0,42.0,20%-<30%
C,Male,3,25000.0,120.0,15000.0,40.0,30%-<36%
C,Female,3,45000.0,240.0,55000.0,20.0,43
C,Male,3,335000.0,360.0,425000.0,64.0,>60%
C,Female,3,75000.0,240.0,75000.0,65.0,47
C,Male,3,65000.0,300.0,45000.0,48.0,20%-<30%
C,Male,3,255000.0,360.0,265000.0,55.0,47
C,Female,3,375000.0,360.0,525000.0,127.0,49
C,Male,3,35000.0,180.0,35000.0,50.0,20%-<30%
C,Female,3,195000.0,276.0,185000.0,31.0,>60%
C,Female,3,225000.0,360.0,235000.0,6.0,>60%
C,Male,3,15000.0,276.0,35000.0,16.0,37
C,Sex Not Available,3,85000.0,360.0,75000.0,29.0,36
NC,Joint,3,915000.0,360.0,1145000.0,267.0,36
C,Joint,3,355000.0,360.0,475000.0,236.0,41
C,Male,3,325000.0,360.0,405000.0,47.0,>60%
C,Joint,3,105000.0,240.0,115000.0,113.0,20%-<30%
C,Male,3,45000.0,180.0,55000.0,28.0,30%-<36%
C,Male,3,165000.0,360.0,175000.0,55.0,30%-<36%
C,Female,3,35000.0,240.0,45000.0,23.0,20%-<30%
C,Male,3,65000.0,240.0,75000.0,30.0,50%-60%
C,Male,3,85000.0,116.0,105000.0,56.0,47
C,Joint,3,95000.0,360.0,105000.0,71.0,20%-<30%
C,Male,3,95000.0,240.0,105000.0,50.0,46
C,Female,3,155000.0,360.0,165000.0,31.0,39
C,Joint,3,595000.0,360.0,625000.0,138.0,50%-60%
C,Female,3,375000.0,360.0,485000.0,105.0,48
C,Female,3,95000.0,63.0,95000.0,57.0,>60%
C,Male,3,275000.0,360.0,225000.0,67.0,45
C,Male,3,205000.0,360.0,255000.0,73.0,39
C,Male,3,55000.0,276.0,55000.0,456.0,<20%
C,Male,3,205000.0,360.0,215000.0,24.0,>60%
C,Sex Not Available,3,385000.0,360.0,485000.0,55.0,>60%
C,Joint,3,75000.0,276.0,85000.0,27.0,39
NC,Male,3,465000.0,180.0,585000.0,0.0,50%-60%
C,Joint,3,45000.0,276.0,45000.0,43.0,41
C,Joint,3,105000.0,300.0,85000.0,72.0,40
NC,Sex Not Available,3,905000.0,360.0,1135000.0,300.0,20%-<30%
C,Joint,3,135000.0,240.0,145000.0,69.0,49
NC,Sex Not Available,3,965000.0,360.0,1205000.0,201.0,38
C,Male,3,385000.0,360.0,405000.0,103.0,43
C,Male,3,115000.0,240.0,135000.0,79.0,37
C,Joint,3,335000.0,240.0,425000.0,145.0,45
C,Female,3,115000.0,360.0,125000.0,52.0,20%-<30%
C,Male,3,85000.0,276.0,95000.0,17.0,>60%
NC,Sex Not Available,3,705000.0,360.0,2135000.0,173.0,39
C,Female,3,35000.0,120.0,35000.0,21.0,>60%
C,Female,3,205000.0,360.0,205000.0,36.0,30%-<36%
C,Male,3,65000.0,276.0,55000.0,25.0,48
NC,Joint,3,1225000.0,360.0,1535000.0,374.0,20%-<30%
C,Female,3,275000.0,360.0,295000.0,109.0,39
C,Joint,3,375000.0,360.0,465000.0,93.0,42
C,Female,3,115000.0,276.0,105000.0,37.0,>60%
C,Female,3,85000.0,360.0,95000.0,32.0,30%-<36%
C,Joint,3,395000.0,360.0,525000.0,110.0,30%-<36%
C,Joint,3,115000.0,240.0,125000.0,31.0,>60%
C,Male,3,305000.0,360.0,315000.0,78.0,50%-60%
C,Joint,3,55000.0,360.0,65000.0,78.0,20%-<30%
C,Male,3,285000.0,360.0,295000.0,69.0,36
C,Male,3,125000.0,360.0,145000.0,47.0,20%-<30%
C,Joint,3,65000.0,276.0,65000.0,60.0,30%-<36%
C,Female,3,115000.0,276.0,115000.0,46.0,36
C,Female,3,65000.0,240.0,65000.0,34.0,36
C,Sex Not Available,3,105000.0,360.0,125000.0,52.0,30%-<36%
C,Male,3,105000.0,360.0,115000.0,71.0,30%-<36%
C,Male,3,85000.0,276.0,85000.0,43.0,37
C,Female,3,95000.0,300.0,95000.0,47.0,48
C,Male,3,185000.0,360.0,225000.0,203.0,30%-<36%
C,Joint,3,35000.0,240.0,45000.0,43.0,<20%
C,Joint,3,355000.0,360.0,395000.0,105.0,36
NC,Joint,3,725000.0,360.0,855000.0,222.0,20%-<30%
C,Joint,3,145000.0,360.0,165000.0,88.0,41
C,Male,3,75000.0,276.0,85000.0,42.0,48
C,Female,3,145000.0,360.0,155000.0,119.0,46
C,Joint,3,145000.0,240.0,155000.0,66.0,50%-60%
C,Male,3,625000.0,360.0,785000.0,199.0,44
C,Male,3,75000.0,276.0,75000.0,31.0,30%-<36%
C,Male,3,55000.0,180.0,145000.0,17.0,50%-60%
C,Female,3,75000.0,360.0,75000.0,77.0,48
C,Joint,3,35000.0,180.0,45000.0,27.0,50%-60%
C,Female,3,95000.0,276.0,95000.0,42.0,30%-<36%
C,Joint,3,295000.0,360.0,365000.0,106.0,20%-<30%
C,Male,3,145000.0,360.0,155000.0,52.0,43
C,Male,3,355000.0,360.0,445000.0,61.0,50%-60%
C,Joint,3,105000.0,304.0,25000.0,62.0,20%-<30%
C,Joint,3,95000.0,240.0,95000.0,100.0,<20%
C,Sex Not Available,3,65000.0,276.0,65000.0,38.0,50%-60%
C,Female,3,115000.0,240.0,235000.0,58.0,<20%
C,Female,3,495000.0,360.0,755000.0,98.0,48
C,Male,3,55000.0,276.0,55000.0,31.0,50%-60%
C,Female,3,285000.0,360.0,295000.0,115.0,49
C,Joint,3,35000.0,240.0,35000.0,60.0,20%-<30%
C,Female,3,315000.0,360.0,425000.0,90.0,46
C,Female,3,85000.0,178.0,85000.0,11.0,>60%
C,Sex Not Available,3,65000.0,276.0,65000.0,22.0,47
C,Male,3,75000.0,276.0,85000.0,17.0,>60%
C,Male,3,545000.0,360.0,605000.0,208.0,38
C,Male,3,195000.0,360.0,205000.0,42.0,37
C,Joint,3,75000.0,240.0,95000.0,64.0,46
C,Male,3,95000.0,240.0,105000.0,55.0,>60%
C,Joint,3,125000.0,240.0,145000.0,51.0,>60%
C,Female,3,35000.0,240.0,45000.0,31.0,>60%
C,Male,3,205000.0,360.0,145000.0,53.0,41
C,Joint,3,95000.0,360.0,115000.0,46.0,30%-<36%
C,Sex Not Available,3,125000.0,276.0,125000.0,43.0,>60%
C,Female,3,45000.0,240.0,45000.0,34.0,42
C,Male,3,95000.0,240.0,95000.0,34.0,>60%
C,Joint,3,205000.0,360.0,245000.0,70.0,>60%
C,Sex Not Available,3,95000.0,240.0,95000.0,22.0,50%-60%
C,Sex Not Available,3,145000.0,240.0,145000.0,56.0,50%-60%
C,Male,3,45000.0,240.0,55000.0,38.0,50%-60%
C,Joint,3,55000.0,360.0,65000.0,25.0,47
C,Male,3,285000.0,360.0,335000.0,78.0,49
NC,Female,3,1075000.0,360.0,1195000.0,122.0,>60%
C,Joint,3,465000.0,360.0,565000.0,113.0,46
C,Female,3,55000.0,180.0,55000.0,22.0,<20%
C,Male,3,115000.0,276.0,105000.0,41.0,37
C,Female,3,65000.0,240.0,75000.0,56.0,<20%
C,Joint,3,65000.0,180.0,65000.0,40.0,<20%
NC,Joint,3,1145000.0,360.0,785000.0,208.0,45
C,Male,3,45000.0,98.0,45000.0,23.0,>60%
C,Male,3,65000.0,240.0,65000.0,28.0,50%-60%
C,Joint,3,55000.0,240.0,65000.0,27.0,>60%
C,Male,3,115000.0,360.0,115000.0,46.0,50%-60%
C,Sex Not Available,3,315000.0,360.0,385000.0,100.0,41
C,Male,3,25000.0,240.0,35000.0,26.0,50%-60%
C,Female,3,25000.0,240.0,25000.0,42.0,<20%
C,Joint,3,105000.0,300.0,115000.0,21.0,>60%
C,Female,3,85000.0,276.0,115000.0,38.0,43
C,Joint,3,155000.0,240.0,165000.0,82.0,30%-<36%
C,Male,3,185000.0,360.0,195000.0,35.0,50%-60%
C,Joint,3,425000.0,360.0,565000.0,398.0,30%-<36%
C,Female,3,245000.0,360.0,405000.0,97.0,30%-<36%
C,Joint,3,75000.0,240.0,75000.0,35.0,50%-60%
C,Joint,3,305000.0,360.0,275000.0,148.0,43
C,Joint,3,225000.0,276.0,215000.0,89.0,41
C,Female,3,165000.0,360.0,175000.0,50.0,38
C,Female,3,35000.0,180.0,35000.0,18.0,30%-<36%
C,Joint,3,155000.0,360.0,155000.0,60.0,50%-60%
C,Female,3,35000.0,120.0,35000.0,29.0,20%-<30%
C,Female,3,365000.0,360.0,375000.0,101.0,45
NC,Sex Not Available,3,985000.0,360.0,1285000.0,1550.0,<20%
C,Joint,3,115000.0,360.0,125000.0,43.0,20%-<30%
C,Male,3,95000.0,360.0,105000.0,31.0,48
C,Male,3,145000.0,240.0,155000.0,50.0,50%-60%
C,Female,3,315000.0,360.0,305000.0,38.0,>60%
C,Female,3,55000.0,180.0,55000.0,39.0,50%-60%
C,Female,3,55000.0,180.0,55000.0,46.0,20%-<30%
C,Male,3,125000.0,300.0,135000.0,20.0,>60%
C,Joint,3,75000.0,240.0,75000.0,55.0,43
C,Male,3,105000.0,276.0,115000.0,17.0,>60%
C,Female,3,115000.0,360.0,305000.0,20.0,>60%
C,Joint,3,365000.0,360.0,535000.0,116.0,20%-<30%
C,Joint,3,265000.0,360.0,275000.0,63.0,50%-60%
C,Joint,3,165000.0,240.0,205000.0,172.0,47
C,Female,3,55000.0,240.0,55000.0,34.0,>60%
C,Joint,3,205000.0,360.0,205000.0,30.0,44
C,Male,3,115000.0,360.0,115000.0,43.0,30%-<36%
C,Joint,3,355000.0,360.0,445000.0,118.0,41
C,Joint,3,255000.0,360.0,255000.0,85.0,50%-60%
C,Female,3,35000.0,240.0,35000.0,26.0,>60%
C,Male,3,135000.0,276.0,145000.0,73.0,>60%
C,Female,3,55000.0,240.0,55000.0,158.0,<20%
C,Male,3,75000.0,240.0,75000.0,85.0,<20%
C,Female,3,55000.0,276.0,55000.0,44.0,42
C,Male,3,155000.0,360.0,165000.0,18.0,>60%
C,Joint,3,215000.0,360.0,305000.0,61.0,45
C,Female,3,75000.0,276.0,65000.0,27.0,>60%
C,Female,3,65000.0,98.0,65000.0,27.0,50%-60%
C,Male,3,345000.0,360.0,365000.0,101.0,50%-60%
C,Female,3,75000.0,276.0,105000.0,30.0,>60%
C,Joint,3,95000.0,276.0,95000.0,48.0,36
C,Female,3,105000.0,240.0,105000.0,34.0,>60%
C,Joint,3,55000.0,144.0,55000.0,54.0,46
C,Female,3,45000.0,180.0,45000.0,42.0,30%-<36%
C,Male,3,25000.0,240.0,25000.0,49.0,<20%
C,Male,3,365000.0,360.0,455000.0,112.0,37
C,Joint,3,75000.0,180.0,135000.0,34.0,30%-<36%
C,Male,3,85000.0,240.0,85000.0,15.0,>60%
C,Sex Not Available,3,215000.0,360.0,265000.0,93.0,40
C,Male,3,125000.0,360.0,175000.0,22.0,>60%
C,Female,3,455000.0,180.0,855000.0,1860.0,<20%
C,Joint,3,115000.0,360.0,285000.0,24.0,>60%
C,Sex Not Available,3,385000.0,360.0,415000.0,237.0,41
C,Joint,3,215000.0,360.0,265000.0,99.0,30%-<36%
C,Female,3,215000.0,360.0,215000.0,85.0,38
C,Female,3,65000.0,276.0,65000.0,27.0,>60%
NC,Joint,3,465000.0,360.0,525000.0,78.0,>60%
C,Joint,3,85000.0,360.0,95000.0,37.0,46
C,Joint,3,225000.0,360.0,305000.0,248.0,30%-<36%
C,Male,3,35000.0,276.0,105000.0,18.0,45
C,Joint,3,235000.0,360.0,295000.0,78.0,48
C,Joint,3,265000.0,360.0,325000.0,84.0,50%-60%
C,Joint,3,115000.0,360.0,115000.0,29.0,50%-60%
C,Male,3,315000.0,360.0,355000.0,85.0,50%-60%
C,Male,3,175000.0,360.0,185000.0,27.0,50%-60%
C,Joint,3,95000.0,276.0,95000.0,72.0,20%-<30%
NC,Joint,3,985000.0,360.0,1225000.0,266.0,>60%
C,Joint,3,55000.0,276.0,55000.0,46.0,46
C,Joint,3,135000.0,360.0,145000.0,34.0,48
C,Joint,3,125000.0,276.0,125000.0,111.0,<20%
C,Male,3,85000.0,360.0,135000.0,18.0,45
C,Female,3,235000.0,360.0,235000.0,43.0,>60%
C,Male,3,225000.0,360.0,235000.0,54.0,41
C,Female,3,35000.0,276.0,45000.0,23.0,50%-60%
NC,Joint,3,565000.0,348.0,855000.0,419.0,36
C,Male,3,65000.0,180.0,115000.0,96.0,<20%
C,Male,3,55000.0,360.0,65000.0,19.0,20%-<30%
C,Joint,3,65000.0,276.0,55000.0,88.0,<20%
C,Female,3,55000.0,276.0,55000.0,128.0,<20%
C,Male,3,205000.0,360.0,215000.0,107.0,37
C,Joint,3,45000.0,240.0,45000.0,71.0,<20%
C,Joint,3,315000.0,372.0,265000.0,183.0,<20%
C,Female,3,75000.0,276.0,75000.0,41.0,30%-<36%
C,Joint,3,155000.0,60.0,235000.0,56.0,>60%
C,Joint,3,145000.0,360.0,325000.0,20.0,>60%
C,Female,3,75000.0,276.0,65000.0,30.0,50%-60%
C,Joint,3,65000.0,276.0,65000.0,20.0,>60%
C,Female,3,295000.0,180.0,925000.0,258.0,50%-60%
C,Joint,3,385000.0,360.0,485000.0,432.0,<20%
C,Joint,3,15000.0,276.0,15000.0,20.0,20%-<30%
C,Male,3,35000.0,276.0,35000.0,10.0,>60%
C,Female,3,35000.0,240.0,35000.0,20.0,>60%
C,Male,3,115000.0,276.0,115000.0,26.0,>60%
NC,Joint,3,655000.0,360.0,735000.0,341.0,<20%
C,Joint,3,355000.0,366.0,405000.0,82.0,50%-60%
C,Male,3,335000.0,360.0,435000.0,62.0,30%-<36%
C,Joint,3,95000.0,60.0,125000.0,90.0,40
C,Male,3,195000.0,300.0,195000.0,168.0,<20%
C,Joint,3,35000.0,276.0,75000.0,13.0,>60%
C,Male,3,395000.0,360.0,415000.0,86.0,45
C,Male,3,255000.0,360.0,285000.0,89.0,50%-60%
NC,Joint,3,555000.0,360.0,595000.0,376.0,20%-<30%
C,Male,3,205000.0,360.0,255000.0,35.0,48
C,Female,3,635000.0,360.0,1105000.0,97.0,>60%
NC,Male,3,855000.0,360.0,915000.0,228.0,42
C,Joint,3,355000.0,360.0,435000.0,155.0,20%-<30%
C,Joint,3,145000.0,360.0,145000.0,36.0,50%-60%
C,Sex Not Available,3,175000.0,276.0,155000.0,57.0,50%-60%
C,Male,3,215000.0,360.0,245000.0,75.0,45
C,Joint,3,245000.0,240.0,345000.0,88.0,43
C,Female,3,75000.0,276.0,85000.0,2.0,>60%
C,Male,3,325000.0,360.0,435000.0,78.0,30%-<36%
C,Joint,3,455000.0,360.0,495000.0,125.0,50%-60%
C,Female,3,155000.0,240.0,165000.0,29.0,>60%
C,Male,3,55000.0,123.0,65000.0,25.0,>60%
C,Joint,3,85000.0,276.0,95000.0,105.0,30%-<36%
C,Male,3,95000.0,276.0,85000.0,19.0,>60%
NC,Male,3,685000.0,360.0,985000.0,66.0,>60%
C,Joint,3,255000.0,360.0,275000.0,28.0,>60%
C,Joint,3,85000.0,360.0,85000.0,53.0,36
C,Female,3,75000.0,240.0,75000.0,62.0,41
C,Male,3,245000.0,360.0,255000.0,67.0,44
C,Joint,3,235000.0,360.0,255000.0,58.0,>60%
C,Male,3,225000.0,360.0,285000.0,95.0,39
C,Sex Not Available,3,345000.0,360.0,365000.0,95.0,50%-60%
C,Male,3,225000.0,360.0,275000.0,87.0,43
C,Male,3,105000.0,360.0,105000.0,28.0,40
C,Female,3,175000.0,360.0,215000.0,44.0,46
C,Male,3,75000.0,276.0,85000.0,69.0,50%-60%
C,Joint,3,255000.0,360.0,305000.0,71.0,50%-60%
C,Joint,3,95000.0,276.0,95000.0,40.0,48
C,Joint,3,55000.0,276.0,55000.0,48.0,20%-<30%
C,Sex Not Available,3,105000.0,276.0,215000.0,22.0,>60%
C,Joint,3,5000.0,360.0,145000.0,36.0,<20%
C,Male,3,205000.0,360.0,195000.0,52.0,37
C,Male,3,95000.0,360.0,105000.0,10.0,>60%
C,Female,3,145000.0,360.0,265000.0,0.0,40
C,Joint,3,85000.0,240.0,85000.0,41.0,<20%
C,Male,3,135000.0,360.0,135000.0,62.0,39
C,Joint,3,145000.0,360.0,195000.0,156.0,49
C,Joint,3,255000.0,360.0,965000.0,214.0,<20%
C,Joint,3,95000.0,360.0,95000.0,81.0,43
C,Joint,3,85000.0,300.0,85000.0,87.0,46
C,Joint,3,235000.0,360.0,295000.0,88.0,30%-<36%
C,Joint,3,245000.0,360.0,275000.0,85.0,45
C,Female,3,65000.0,276.0,85000.0,52.0,30%-<36%
C,Female,3,105000.0,360.0,125000.0,30.0,20%-<30%
C,Male,3,235000.0,360.0,245000.0,84.0,36
C,Male,3,65000.0,180.0,65000.0,50.0,<20%
C,Male,3,55000.0,180.0,55000.0,52.0,48
C,Female,3,205000.0,360.0,195000.0,72.0,20%-<30%
C,Sex Not Available,3,145000.0,360.0,145000.0,65.0,47
C,Joint,3,115000.0,300.0,115000.0,64.0,20%-<30%
C,Female,3,395000.0,360.0,425000.0,102.0,47
C,Joint,3,505000.0,360.0,625000.0,160.0,20%-<30%
C,Joint,3,295000.0,360.0,375000.0,77.0,36
C,Female,3,125000.0,360.0,215000.0,44.0,30%-<36%
C,Male,3,125000.0,360.0,105000.0,85.0,20%-<30%
C,Joint,3,335000.0,360.0,375000.0,95.0,46
C,Female,3,85000.0,240.0,75000.0,23.0,47
C,Male,3,45000.0,360.0,65000.0,56.0,37
C,Male,3,135000.0,180.0,145000.0,49.0,44
C,Female,3,65000.0,360.0,65000.0,46.0,30%-<36%
NC,Male,3,455000.0,360.0,1005000.0,42.0,>60%
C,Joint,3,45000.0,180.0,45000.0,69.0,<20%
C,Sex Not Available,3,325000.0,360.0,615000.0,132.0,20%-<30%
C,Female,3,55000.0,240.0,55000.0,36.0,>60%
C,Male,3,85000.0,276.0,85000.0,0.0,>60%
C,Male,3,55000.0,240.0,65000.0,16.0,>60%
C,Male,3,275000.0,360.0,285000.0,126.0,36
C,Joint,3,105000.0,240.0,115000.0,53.0,30%-<36%
C,Male,3,205000.0,360.0,205000.0,65.0,37
C,Male,3,35000.0,120.0,65000.0,47.0,<20%
C,Male,3,55000.0,180.0,55000.0,48.0,20%-<30%
C,Male,3,85000.0,360.0,105000.0,96.0,20%-<30%
C,Female,3,35000.0,144.0,35000.0,36.0,>60%
C,Male,3,165000.0,360.0,165000.0,4.0,>60%
C,Joint,3,45000.0,240.0,45000.0,33.0,38
C,Joint,3,355000.0,360.0,845000.0,152.0,45
C,Male,3,245000.0,360.0,305000.0,57.0,49
C,Male,3,275000.0,360.0,285000.0,31.0,>60%
C,Male,3,15000.0,276.0,15000.0,0.0,>60%
C,Joint,3,445000.0,360.0,495000.0,109.0,>60%
C,Female,3,185000.0,360.0,185000.0,55.0,46
C,Female,3,95000.0,360.0,125000.0,34.0,<20%
C,Sex Not Available,3,55000.0,180.0,55000.0,29.0,<20%
NC,Joint,3,615000.0,372.0,765000.0,125.0,50%-60%
C,Male,3,35000.0,240.0,35000.0,25.0,>60%
C,Male,3,365000.0,360.0,395000.0,91.0,39
C,Joint,3,375000.0,360.0,625000.0,117.0,30%-<36%
C,Joint,3,85000.0,240.0,85000.0,85.0,20%-<30%
C,Joint,3,85000.0,240.0,85000.0,25.0,<20%
C,Joint,3,125000.0,360.0,205000.0,84.0,20%-<30%
C,Joint,3,75000.0,276.0,135000.0,79.0,30%-<36%
C,Male,3,155000.0,276.0,155000.0,58.0,>60%
C,Female,3,5000.0,180.0,5000.0,11.0,20%-<30%
C,Joint,3,155000.0,240.0,155000.0,43.0,>60%
NC,Joint,3,1065000.0,360.0,1325000.0,364.0,20%-<30%
C,Female,3,25000.0,240.0,25000.0,9.0,>60%
C,Joint,3,75000.0,300.0,65000.0,40.0,20%-<30%
C,Male,3,125000.0,360.0,345000.0,78.0,>60%
C,Joint,3,175000.0,360.0,205000.0,96.0,>60%
C,Joint,3,305000.0,360.0,315000.0,9.0,>60%
C,Male,3,125000.0,360.0,155000.0,29.0,49
C,Male,3,65000.0,276.0,55000.0,35.0,>60%
C,Female,3,55000.0,180.0,55000.0,23.0,<20%
C,Joint,3,25000.0,240.0,35000.0,76.0,37
C,Male,3,115000.0,170.0,125000.0,27.0,>60%
C,Joint,3,65000.0,240.0,65000.0,66.0,>60%
C,Sex Not Available,3,35000.0,360.0,125000.0,19.0,40
C,Joint,3,115000.0,360.0,125000.0,40.0,>60%
C,Sex Not Available,3,65000.0,240.0,65000.0,48.0,<20%
C,Joint,3,65000.0,276.0,55000.0,56.0,20%-<30%
C,Female,3,55000.0,240.0,85000.0,41.0,43
C,Joint,3,205000.0,180.0,385000.0,61.0,30%-<36%
C,Female,3,675000.0,360.0,845000.0,231.0,30%-<36%
C,Joint,3,65000.0,180.0,65000.0,87.0,<20%
C,Female,3,55000.0,204.0,125000.0,25.0,>60%
C,Female,3,65000.0,180.0,65000.0,77.0,20%-<30%
C,Female,3,65000.0,240.0,75000.0,38.0,30%-<36%
C,Male,3,75000.0,276.0,75000.0,0.0,>60%
C,Male,3,345000.0,360.0,495000.0,72.0,30%-<36%
C,Joint,3,675000.0,360.0,1105000.0,146.0,47
C,Joint,3,275000.0,360.0,345000.0,130.0,46
NC,Joint,3,855000.0,360.0,1075000.0,400.0,20%-<30%
C,Male,3,95000.0,360.0,75000.0,72.0,38
C,Female,3,115000.0,360.0,125000.0,37.0,38
C,Joint,3,45000.0,240.0,45000.0,17.0,>60%
C,Joint,3,65000.0,276.0,65000.0,59.0,30%-<36%
C,Male,3,35000.0,240.0,45000.0,32.0,>60%
C,Female,3,355000.0,360.0,375000.0,136.0,39
C,Female,3,175000.0,360.0,185000.0,50.0,46
C,Joint,3,455000.0,360.0,545000.0,151.0,50%-60%
C,Joint,3,65000.0,276.0,85000.0,23.0,39
C,Joint,3,175000.0,240.0,175000.0,79.0,37
NC,Joint,3,1455000.0,12.0,1825000.0,662.0,36
C,Male,3,75000.0,240.0,75000.0,19.0,>60%
C,Joint,3,105000.0,240.0,115000.0,61.0,46
C,Female,3,225000.0,360.0,275000.0,44.0,50%-60%
C,Male,3,515000.0,360.0,645000.0,122.0,50%-60%
C,Female,3,65000.0,360.0,125000.0,22.0,49
C,Male,3,135000.0,360.0,435000.0,60.0,>60%
C,Joint,3,75000.0,276.0,95000.0,0.0,>60%
C,Joint,3,135000.0,360.0,145000.0,64.0,45
